pm2_5,pm10,co,no2,so2,o3,temp,humidity,pressure,wind_speed,aqi_label
4.34,19.89,62.84,0.15,0.12,59.26,24.94,78,1019,2.57,good
4.68,7.39,113.34,5.14,0.66,36.18,22.44,68,1022,2.57,good
4.01,4.95,134.64,0.15,0.06,52.81,26.99,78,1015,4.12,good
4.89,7.22,136.04,0.76,0.71,99.13,25.63,76,1015,2.44,fair
4.89,7.22,136.04,0.76,0.71,99.13,25.62,76,1015,2.89,fair
78.03,85.01,1083.87,23.78,2.25,5.5,6.33,89,1016,1.55,very_poor
79.69,83.89,766.86,12.6,4.81,26.3,21.13,87,1010,2.34,very_poor
78.73,84.91,994.51,18.14,3.93,4.82,16.07,94,1012,1.88,very_poor
1.04,4.82,65.14,0.57,0.1,41.3,11.95,82,1014,4.63,good
1.11,1.43,77.18,0.23,0.08,36.18,19.65,77,1010,4.68,good
1.04,4.82,65.14,0.57,0.1,41.3,11.86,82,1014,4.63,good
4.89,5.54,110.82,1.66,0.31,63.69,8.92,94,1009,1.62,fair
1.82,2.32,106.12,1.21,0.61,54.42,14.99,51,1010,3.0,good
5.41,6.32,121.42,2.85,2.18,73.55,12.0,93,1009,2.23,fair
2.96,11.74,89.23,0.17,0.11,34.27,29.45,1,1011,3.6,good
2.67,11.35,86.52,0.15,0.13,35.82,28.52,78,1011,7.58,good
2.29,8.94,87.43,0.23,0.2,37.64,28.48,67,1011,4.32,good
3.78,3.97,160.42,8.56,1.58,75.78,10.87,64,1007,4.63,fair
2.42,2.45,142.12,1.41,0.55,96.23,16.97,43,1003,10.29,fair
0.82,0.89,109.53,0.31,0.32,88.95,11.29,30,1017,5.66,fair
2.63,3.88,131.79,0.6,0.08,6.17,23.2,94,1010,1.03,good
5.53,7.35,144.83,0.74,0.44,9.73,16.51,80,1012,0.64,good
1.45,2.17,91.57,0.23,0.03,2.94,22.4,84,1010,0.73,good
0.54,0.64,72.89,0.03,0.0,3.12,26.1,94,1009,1.54,good
0.54,0.64,72.89,0.03,0.0,3.12,25.96,94,1008,1.54,good
0.57,0.72,77.3,0.04,0.0,3.7,25.72,94,1008,1.54,good
2.63,3.88,131.79,0.6,0.08,6.17,23.2,94,1010,1.03,good
7.96,25.03,74.02,0.18,0.17,34.83,26.04,100,1011,2.57,fair
8.95,23.57,104.14,1.0,0.22,27.09,22.42,98,1011,1.2,fair
4.44,4.6,122.72,2.26,0.17,61.01,11.73,86,1010,1.03,fair
1.41,1.86,103.58,2.44,0.12,22.2,11.19,93,1010,1.03,good
1.29,1.58,125.78,4.25,0.27,38.68,11.73,85,1010,1.54,good
1.46,3.27,97.01,0.12,0.12,19.04,28.72,89,1011,3.09,good
1.45,3.26,95.94,0.13,0.12,18.93,28.31,89,1011,3.09,good
3.03,6.33,145.57,1.54,0.23,8.13,24.91,75,1011,2.18,good
5.0,8.42,115.92,2.91,0.31,37.54,17.91,66,1014,3.6,good
9.73,13.6,190.3,6.36,0.51,40.89,16.25,60,1014,1.11,good
5.0,8.42,115.92,2.91,0.31,37.54,17.09,64,1014,3.6,good
2.89,4.25,108.27,0.04,0.05,23.71,25.95,94,1010,1.54,good
2.42,2.7,110.7,0.5,0.13,12.69,21.74,88,1012,3.09,good
7.78,11.92,191.63,1.05,0.13,3.06,19.14,91,1013,1.45,good
31.01,43.11,276.27,16.52,16.72,48.27,19.92,64,1014,5.0,moderate
73.71,87.52,314.27,17.83,22.11,58.39,19.94,47,1003,2.33,poor
8.34,14.98,210.71,2.53,3.97,99.04,21.94,92,1013,2.38,fair
0.65,1.01,131.78,2.69,0.26,16.69,15.61,72,1017,1.92,good
5.41,5.93,128.49,2.86,1.0,18.16,27.03,65,1011,4.63,good
8.38,9.05,152.46,4.4,6.84,10.04,26.99,50,1014,2.57,good
0.89,1.08,96.37,0.63,0.22,35.45,21.24,92,1015,1.54,good
1.72,1.98,131.57,2.3,0.31,38.74,27.93,89,1011,5.14,good
0.7,0.92,91.32,0.61,0.24,31.84,22.85,89,1014,1.79,good
2.1,5.0,105.25,0.53,0.31,36.39,30.24,62,1014,3.6,good
3.99,7.49,103.85,0.26,0.34,54.49,28.16,78,1015,3.09,good
3.46,9.37,103.99,0.14,0.15,48.56,24.19,94,1015,2.06,good
7.99,26.27,96.87,0.28,0.3,55.37,24.27,69,1015,2.57,fair
5.5,19.38,98.38,0.25,0.26,57.6,22.75,78,1016,4.12,good
6.14,21.04,97.53,0.25,0.31,61.05,22.02,83,1015,4.63,fair
6.55,15.88,144.82,1.73,1.46,53.15,27.53,77,1012,6.17,good
6.55,15.88,144.82,1.73,1.46,53.15,27.61,77,1012,6.17,good
1.78,3.5,122.82,0.3,0.72,113.49,9.76,87,1014,2.57,moderate
2.52,5.59,120.16,0.23,1.04,115.16,12.96,67,1014,2.06,moderate
1.79,3.72,122.94,0.33,0.74,114.11,12.36,76,1014,3.09,moderate
1.84,2.11,114.02,2.01,0.25,78.76,13.44,93,1006,2.24,fair
2.32,2.93,124.16,3.01,1.42,85.2,15.86,56,1005,4.02,fair
2.41,2.85,115.87,1.14,0.49,99.14,16.97,51,1006,4.63,fair
4.37,4.59,129.26,4.3,1.16,57.07,12.88,85,1007,4.12,good
3.15,3.8,128.35,2.61,0.77,80.05,9.93,76,1010,5.14,fair
3.28,3.52,118.8,2.82,0.17,72.58,11.57,92,1009,0.45,fair
8.56,26.26,121.58,0.69,0.08,32.12,29.62,73,1007,1.99,fair
12.45,25.96,261.95,2.39,0.29,28.92,25.51,66,1009,2.42,fair
12.04,29.52,225.37,1.92,0.24,32.49,28.3,55,1008,4.3,fair
2.47,3.18,138.1,4.68,1.8,99.93,6.19,77,1011,4.38,fair
1.85,2.51,135.21,2.71,0.31,78.01,5.93,78,1013,2.5,fair
2.4,3.18,130.26,2.44,0.62,87.04,5.78,76,1012,2.75,fair
2.56,11.99,112.52,1.76,1.11,31.15,27.01,79,1017,5.01,good
3.94,19.05,92.11,0.14,0.28,55.3,28.37,73,1016,2.57,good
3.56,12.4,106.33,2.13,0.39,25.89,28.11,61,1015,5.14,good
3.94,19.05,92.11,0.14,0.28,55.3,29.71,70,1016,2.57,good
2.26,3.07,135.27,7.56,0.22,41.34,13.37,94,1012,0.51,good
3.2,6.48,116.8,6.09,0.64,61.1,14.93,72,1013,2.06,fair
4.03,13.57,115.69,4.53,0.32,76.35,13.57,80,1013,1.6,fair
5.99,6.3,246.69,10.91,1.89,18.22,12.53,89,1015,0.84,good
14.01,43.76,87.2,0.48,0.36,41.3,27.93,83,1009,3.09,fair
4.57,6.51,273.08,14.08,1.31,8.67,17.95,59,1018,2.57,good
0.76,1.14,133.51,0.44,0.18,88.31,3.24,94,1009,3.6,fair
0.93,1.4,130.99,0.55,0.15,86.49,2.14,69,1011,1.54,fair
0.5,0.57,131.59,0.51,0.24,94.75,3.21,75,1009,4.68,fair
5.47,23.96,126.03,3.06,7.41,113.96,16.42,51,1016,3.09,moderate
3.63,12.05,118.68,0.78,0.78,96.67,14.9,67,1017,2.06,fair
4.75,20.43,121.85,2.36,6.0,120.19,16.42,52,1016,4.1,moderate
15.54,88.38,108.46,0.22,0.53,80.0,19.98,68,1013,8.23,moderate
13.91,47.35,107.93,0.84,0.54,63.44,19.01,88,1013,5.66,fair
5.22,15.32,107.25,0.25,0.4,73.02,18.53,84,1013,8.77,fair
12.11,20.96,208.66,3.02,0.34,39.07,17.16,70,1013,1.58,fair
8.95,16.3,119.46,0.77,0.3,56.17,23.26,64,1010,2.98,good
9.53,16.23,136.96,0.75,0.18,45.11,33.16,27,1005,4.34,good
0.5,0.54,110.3,0.72,0.01,64.52,11.27,59,1013,2.06,fair
1.23,2.98,115.06,0.88,0.57,93.41,15.18,62,1011,2.57,fair
2.7,6.87,124.55,4.62,0.19,61.24,16.84,61,1012,1.54,fair
29.72,49.89,566.07,6.57,0.94,23.26,15.49,72,1015,3.09,moderate
2.74,6.57,116.84,1.12,0.09,11.23,19.24,79,1012,1.74,good
22.88,35.34,377.51,5.35,0.54,26.22,19.58,55,1012,1.49,fair
0.76,1.11,135.79,1.69,0.53,82.59,2.47,74,1008,4.12,fair
0.93,1.24,134.68,2.49,0.97,86.95,2.47,75,1009,3.58,fair
0.5,0.69,141.58,1.5,0.32,75.67,-0.18,84,1008,3.6,fair
4.64,15.39,64.98,0.02,0.11,55.81,27.94,74,1011,5.66,good
4.64,15.39,64.98,0.02,0.11,55.81,27.99,74,1011,5.66,good
3.7,11.03,64.11,0.02,0.1,54.77,28.83,61,1010,4.12,good
3.2,3.39,135.38,3.02,0.13,34.99,11.51,96,1008,5.14,good
2.03,3.92,117.51,0.44,0.45,89.29,15.25,88,1009,2.86,fair
0.58,0.79,101.98,1.62,0.04,21.95,12.11,93,1010,3.6,good
6.14,12.21,92.98,0.14,0.14,24.22,25.76,87,1010,3.76,good
5.91,16.48,89.59,0.05,0.19,28.05,24.98,94,1011,1.54,good
2.14,2.32,93.73,0.24,0.01,8.05,21.53,98,1011,1.28,good
1.65,3.27,128.83,6.63,3.41,96.45,11.05,72,1012,4.12,fair
3.83,4.28,131.57,4.67,1.51,79.37,8.48,77,1015,3.09,fair
0.56,1.26,132.68,1.56,0.62,95.09,6.65,67,1018,4.12,fair
1.75,3.73,105.88,2.5,0.07,64.52,12.08,94,1013,3.09,fair
4.51,4.9,118.68,5.1,1.13,65.93,11.99,94,1015,0.0,fair
3.0,3.33,120.64,4.51,0.61,66.47,10.33,95,1014,0.91,fair
4.58,13.79,118.15,0.1,0.06,20.92,27.99,78,1014,5.14,good
4.58,13.79,118.15,0.1,0.06,20.92,27.99,78,1014,5.14,good
1.53,2.23,98.79,0.09,0.04,7.47,24.01,91,1014,1.28,good
8.11,9.96,128.57,2.6,1.22,82.48,11.61,93,1012,2.57,fair
1.65,3.12,110.14,0.72,0.13,11.46,23.1,97,1012,0.73,good
1.35,3.67,99.34,0.14,0.22,20.21,29.23,79,1011,4.12,good
6.4,7.8,162.1,1.53,0.22,33.17,29.29,48,1008,4.0,good
1.85,4.92,114.41,2.61,0.53,70.46,16.11,75,1013,5.66,fair
15.88,66.77,94.43,1.72,0.59,39.24,23.08,94,1014,2.06,moderate
15.57,71.18,94.29,1.7,0.6,38.65,23.02,94,1013,2.06,moderate
15.88,66.77,94.43,1.72,0.59,39.24,23.01,94,1014,2.06,moderate
13.4,29.91,109.23,0.49,0.36,37.61,28.04,83,1013,2.06,fair
13.4,29.91,109.23,0.49,0.36,37.61,28.05,83,1013,2.06,fair
4.86,7.55,165.65,0.71,0.14,5.73,21.35,98,1013,0.82,good
2.51,12.0,103.05,0.54,0.45,41.82,26.82,74,1017,4.12,good
2.5,11.89,103.44,0.54,0.41,38.81,26.94,74,1017,4.12,good
2.5,11.89,103.44,0.54,0.41,38.81,27.02,74,1017,4.12,good
4.56,9.27,96.22,0.13,0.16,23.83,25.92,100,1011,1.54,good
2.68,5.27,107.84,0.05,0.09,22.72,24.95,100,1011,0.0,good
4.26,4.98,103.16,0.77,0.25,10.63,21.9,99,1012,1.59,good
24.76,28.15,110.43,1.37,2.36,83.14,16.56,66,1015,0.89,fair
6.97,7.86,114.87,1.87,2.71,83.63,16.7,62,1015,1.54,fair
13.27,17.62,113.15,0.52,1.57,100.51,17.14,70,1018,2.55,moderate
19.54,22.89,165.19,0.58,1.31,55.02,24.17,81,1011,5.14,fair
17.13,19.95,148.15,0.4,0.88,54.04,22.47,89,1012,4.92,fair
16.23,19.05,160.24,0.46,1.05,54.2,19.83,89,1012,2.67,fair
3.5,8.38,98.94,0.06,0.08,46.23,27.98,89,1012,10.29,good
3.5,8.38,98.94,0.06,0.08,46.23,27.5,89,1012,10.29,good
3.45,8.05,99.11,0.06,0.08,47.68,28.47,88,1012,10.29,good
15.54,91.82,94.23,0.49,0.32,47.71,27.06,44,1015,2.57,moderate
18.55,82.65,101.34,0.16,0.1,42.71,23.69,88,1014,3.02,moderate
18.0,91.47,97.69,0.16,0.12,46.39,24.8,85,1015,4.02,moderate
1.61,1.69,124.1,1.13,0.29,11.31,25.13,92,1014,3.59,good
0.59,0.6,116.89,0.34,0.03,12.08,23.26,94,1014,1.39,good
0.93,1.01,122.61,0.37,0.07,16.14,25.34,84,1014,2.61,good
7.95,15.0,198.01,1.73,2.21,103.0,22.19,85,1013,5.81,moderate
7.95,15.0,198.01,1.73,2.21,103.0,22.31,86,1013,5.81,moderate
8.27,15.44,199.55,1.82,2.18,102.51,22.17,89,1013,6.17,moderate
21.31,23.11,143.69,0.78,5.22,57.85,30.81,33,1013,1.03,fair
6.0,8.61,294.41,7.14,1.52,49.47,31.69,62,1011,6.69,good
3.35,5.38,169.47,3.21,0.41,48.5,31.9,74,1011,4.12,good
5.78,6.24,115.68,0.58,0.14,104.38,11.82,76,1012,3.09,moderate
34.06,41.06,141.44,4.23,2.25,95.47,14.06,67,1015,2.06,moderate
9.13,12.32,134.54,2.93,1.56,108.91,16.51,72,1014,1.03,moderate
3.25,17.19,89.95,0.11,0.24,50.75,30.93,51,1015,5.66,good
3.18,16.4,90.13,0.12,0.23,51.92,30.43,51,1015,5.66,good
8.6,14.7,144.19,0.57,0.46,65.16,27.39,73,1015,2.95,fair
3.52,3.92,116.65,0.78,0.3,93.7,16.35,61,1010,2.06,fair
7.07,8.53,123.76,3.43,1.85,58.87,10.88,58,1012,3.09,good
4.25,5.61,116.46,4.13,0.81,49.1,14.49,58,1012,3.7,good
11.66,14.73,322.24,3.08,0.63,32.7,26.49,92,1010,1.34,fair
2.04,4.14,113.11,1.37,0.35,25.26,26.12,94,1010,1.54,good
11.66,14.73,322.24,3.08,0.63,32.7,26.02,94,1009,0.0,fair
2.0,2.89,125.26,2.79,1.46,80.62,6.11,87,1016,3.09,fair
0.69,1.16,121.99,0.55,0.4,89.68,9.87,87,1016,3.09,fair
1.12,2.83,125.16,0.86,0.61,87.41,8.97,85,1017,2.03,fair
5.29,21.32,116.4,0.96,1.09,102.54,11.51,88,1015,0.89,moderate
4.78,18.96,119.8,2.88,1.47,99.93,16.74,67,1016,1.54,fair
3.25,8.62,117.75,0.25,1.36,113.58,13.46,75,1015,1.22,moderate
0.75,1.56,127.85,1.06,0.76,110.02,8.88,81,1016,5.66,moderate
23.09,61.48,117.94,0.08,0.48,69.56,29.01,65,1009,2.57,moderate
88.74,108.22,704.49,10.2,2.17,53.26,22.03,83,1008,1.54,very_poor
35.49,47.58,402.45,11.14,2.81,37.52,22.61,82,1010,5.36,moderate
17.84,99.96,152.16,3.39,0.89,87.36,17.95,45,1011,2.06,moderate
28.0,167.52,124.22,0.37,0.22,101.79,12.9,81,1013,2.24,poor
49.57,295.85,138.64,3.81,6.64,92.56,10.85,71,1011,4.12,very_poor
14.38,39.85,207.34,13.78,1.98,47.97,23.99,25,1011,2.06,fair
11.3,33.55,122.6,1.56,0.5,90.29,19.08,45,1010,3.09,fair
22.35,78.48,113.43,2.8,1.13,64.93,19.99,27,1011,1.55,moderate
0.5,0.5,137.1,0.06,0.12,112.0,1.81,64,1021,7.2,moderate
0.5,0.5,137.1,0.06,0.12,112.0,1.84,64,1021,7.2,moderate
0.5,0.5,137.1,0.06,0.12,112.0,1.93,64,1022,7.2,moderate
15.84,20.08,119.79,0.3,1.41,110.79,17.23,69,1016,2.57,moderate
3.33,4.44,125.95,2.39,0.35,41.76,13.45,94,1012,2.06,good
10.69,12.41,115.0,0.5,1.06,107.72,15.07,54,1016,2.06,moderate
11.49,12.89,130.23,1.97,0.92,80.31,12.7,80,1012,2.06,fair
2.77,14.53,84.76,0.16,0.24,56.18,28.53,70,1015,7.2,good
2.94,15.52,85.02,0.15,0.25,55.88,28.13,72,1015,7.2,good
2.94,15.52,85.02,0.15,0.25,55.88,28.3,72,1015,7.2,good
4.43,16.54,121.88,1.04,0.91,107.85,11.05,76,1017,3.09,moderate
3.37,11.63,124.16,0.88,1.24,120.4,11.95,76,1017,3.09,moderate
5.39,16.41,133.41,6.79,2.51,100.8,11.74,81,1016,3.25,moderate
2.9,10.16,174.96,1.27,4.01,117.0,17.89,61,1023,1.54,moderate
2.96,9.68,174.41,1.22,3.25,115.43,18.73,71,1023,1.54,moderate
2.22,3.43,151.67,1.34,0.59,124.99,16.11,62,1021,4.12,moderate
0.67,0.83,95.03,0.48,0.09,29.25,16.62,94,1015,1.54,good
13.05,23.98,383.67,4.13,0.45,11.79,15.59,89,1012,2.01,fair
8.88,14.58,247.29,2.44,0.43,17.58,26.23,89,1010,2.06,good
2.66,2.86,97.4,2.8,0.31,52.94,13.11,79,1016,3.04,good
1.93,5.93,96.73,0.26,0.29,63.16,14.51,72,1017,2.0,fair
2.02,5.03,106.44,1.28,0.2,56.67,17.16,69,1017,0.89,good
35.71,37.88,869.54,15.52,2.46,20.18,28.36,71,1009,2.36,moderate
9.66,10.44,362.54,5.42,0.82,35.54,27.91,72,1009,1.27,good
25.28,26.11,504.27,3.96,0.3,3.56,28.99,59,1009,1.68,moderate
0.5,0.5,68.46,0.01,0.01,11.61,26.0,94,1010,2.57,good
2.28,7.16,66.03,0.06,0.12,49.55,25.91,79,1012,0.37,good
1.99,6.27,65.33,0.06,0.1,49.14,25.33,75,1011,1.54,good
2.04,6.36,66.31,0.05,0.11,51.86,27.16,64,1011,2.83,good
35.49,47.53,191.61,0.55,1.27,124.35,16.81,54,1015,4.98,moderate
54.56,59.26,205.44,9.01,6.78,97.95,19.46,43,1011,2.23,poor
34.95,48.27,185.09,0.34,1.1,125.9,16.95,62,1014,5.94,moderate
29.04,34.22,188.42,6.73,2.34,116.7,15.76,55,1017,2.57,moderate
12.03,16.52,150.11,0.85,2.6,127.25,14.95,63,1019,1.03,moderate
24.23,30.02,173.37,1.59,1.58,122.29,15.95,55,1017,2.57,moderate
65.79,324.35,139.02,1.13,7.81,131.69,27.86,35,1008,9.46,very_poor
61.76,307.51,139.92,0.99,6.95,135.69,28.22,45,1008,6.26,very_poor
61.76,307.51,139.92,0.99,6.95,135.69,28.14,45,1008,6.26,very_poor
2.9,10.68,91.66,0.14,0.2,46.39,30.01,62,1013,3.6,good
2.9,10.68,91.66,0.14,0.2,46.39,30.01,62,1013,3.6,good
5.74,11.01,95.69,1.49,0.64,73.05,11.28,71,1018,1.0,fair
4.22,9.27,138.68,5.32,0.7,58.87,14.33,72,1015,4.0,good
2.91,4.68,113.8,0.25,0.05,65.59,11.05,87,1010,4.0,fair
44.14,46.57,986.37,13.24,2.62,10.27,22.97,78,1010,1.03,moderate
73.12,79.12,1679.74,21.57,2.39,2.69,26.58,77,1010,1.5,poor
54.88,59.47,1231.94,12.36,1.89,3.41,25.06,85,1010,1.11,poor
1.9,5.79,120.66,1.92,1.31,116.38,12.08,69,1015,2.84,moderate
2.28,5.27,134.83,3.36,1.91,93.01,14.45,78,1014,2.27,fair
2.61,7.46,120.12,0.98,1.48,116.72,12.41,68,1015,1.26,moderate
2.56,10.68,115.54,0.5,0.46,33.76,27.28,75,1016,7.13,good
2.69,11.16,116.38,0.39,0.39,35.19,26.42,100,1016,6.75,good
0.89,2.81,118.07,0.82,0.47,51.35,26.72,91,1008,1.84,good
0.89,2.81,118.07,0.82,0.47,51.35,26.71,91,1008,0.45,good
0.89,2.81,118.07,0.82,0.47,51.35,26.64,91,1008,0.45,good
0.53,1.2,91.41,0.29,0.13,22.2,26.54,86,1012,4.03,good
1.32,3.34,117.17,0.91,0.3,21.37,23.57,98,1013,1.15,good
0.5,0.87,81.79,0.16,0.07,16.79,26.89,84,1012,3.41,good
0.5,0.52,61.85,0.36,0.06,46.3,5.82,91,1012,1.46,good
0.69,0.78,69.83,0.67,0.18,42.05,7.11,92,1011,3.08,good
0.5,0.5,66.59,0.52,0.04,41.2,6.45,88,1011,3.45,good
3.2,3.5,122.57,2.23,0.68,57.36,11.79,77,1009,4.63,good
2.36,2.73,121.05,1.6,0.51,74.17,9.18,93,1010,1.54,fair
1.85,2.32,128.56,2.57,1.08,74.75,2.01,76,1011,3.46,fair
0.55,0.63,113.66,1.16,0.03,42.29,12.04,95,1006,2.57,good
0.56,0.62,113.69,1.13,0.03,45.02,11.86,95,1006,4.02,good
0.54,0.58,112.6,1.15,0.03,43.83,11.74,95,1007,2.57,good
1.61,2.74,132.25,1.61,0.5,76.76,6.12,72,1011,1.03,fair
1.38,1.64,114.87,1.16,0.11,64.37,10.15,60,1010,3.16,fair
2.65,3.98,129.79,1.73,0.9,80.28,0.95,100,1012,1.03,fair
12.72,56.09,130.96,0.75,0.13,123.75,22.94,27,1011,9.26,moderate
19.06,50.91,191.85,2.91,1.4,102.28,18.64,48,1017,4.08,moderate
19.7,82.55,135.07,1.14,0.28,110.12,18.52,64,1014,8.0,moderate
2.53,8.73,115.92,2.02,3.62,95.69,17.16,59,1015,2.06,fair
2.24,5.06,114.34,2.54,3.59,92.2,14.23,77,1015,0.0,fair
3.03,5.6,98.98,2.15,0.53,64.38,13.08,82,1015,2.57,fair
1.7,2.99,115.7,0.45,0.52,94.48,14.81,94,1010,4.63,fair
5.48,6.65,133.77,2.31,1.33,81.72,12.8,48,1015,2.57,fair
4.44,5.01,128.92,0.87,1.01,82.16,11.01,57,1015,1.8,fair
3.98,5.46,118.56,2.06,0.54,66.54,12.76,65,1013,3.25,fair
28.89,36.38,114.87,1.58,6.16,102.94,13.88,62,1017,3.09,moderate
35.25,43.6,118.63,1.94,6.76,100.08,7.59,76,1018,1.46,moderate
39.27,48.19,125.98,3.29,7.18,93.56,9.48,100,1017,0.0,moderate
6.7,10.7,172.29,1.85,0.12,13.08,14.98,100,1018,2.06,good
2.61,3.78,98.7,0.98,0.16,19.52,23.0,94,1014,1.54,good
3.32,4.45,106.91,0.88,0.09,16.97,12.61,95,1018,1.4,good
0.82,1.96,93.25,0.01,0.04,45.85,28.98,79,1011,2.57,good
4.73,5.64,102.54,1.34,0.07,60.83,9.9,71,1015,1.03,fair
3.54,4.54,100.58,1.43,0.06,53.88,9.31,65,1015,0.66,good
12.05,13.19,99.58,1.71,0.34,54.82,10.52,77,1016,1.26,fair
19.38,56.21,165.12,0.83,0.14,19.3,29.3,37,1008,1.03,moderate
10.54,24.06,153.97,1.15,0.09,18.85,30.65,38,1008,2.32,fair
17.21,50.79,158.73,0.73,0.1,17.56,35.41,21,1006,2.66,moderate
13.79,17.36,506.06,7.23,0.87,9.39,26.98,83,1009,1.03,fair
8.85,13.38,237.02,2.94,0.36,42.76,29.83,51,1006,3.05,good
19.99,25.34,655.34,13.32,1.66,7.79,28.12,54,1008,2.43,fair
0.5,0.5,115.72,0.14,0.16,84.32,-1.93,59,1027,3.0,fair
0.5,0.5,117.6,0.52,0.02,55.33,0.31,43,1027,1.7,good
0.5,0.5,118.35,0.31,0.03,69.99,4.18,41,1027,0.78,fair
8.92,16.31,202.62,1.99,2.13,101.54,22.85,88,1013,3.6,moderate
8.5,16.22,189.96,0.79,0.34,107.11,22.96,88,1012,3.6,moderate
8.5,16.22,189.96,0.79,0.34,107.11,22.82,88,1013,3.6,moderate
5.38,13.1,100.44,0.17,0.12,35.14,28.08,79,1013,9.77,good
2.01,8.84,113.94,0.66,0.46,31.26,26.97,78,1017,4.63,good
2.02,9.1,113.82,0.59,0.43,30.18,26.95,78,1017,4.63,good
2.02,9.1,113.82,0.59,0.43,30.18,27.03,78,1017,4.63,good
17.65,54.79,105.32,0.63,0.61,79.48,20.96,85,1012,6.05,moderate
12.65,56.31,105.88,1.82,1.17,75.69,19.93,88,1012,6.69,moderate
61.94,263.71,132.49,0.34,0.22,49.15,31.57,39,1009,5.54,very_poor
15.19,33.94,117.92,0.15,1.62,110.88,18.1,94,1015,5.66,moderate
15.19,33.94,117.92,0.15,1.62,110.88,17.98,94,1016,5.66,moderate
15.19,33.94,117.92,0.15,1.62,110.88,17.75,94,1016,5.66,moderate
0.96,4.55,62.69,0.14,0.19,47.7,23.01,92,1015,4.33,good
1.01,4.92,62.71,0.1,0.16,49.1,20.48,92,1015,0.89,good
1.01,4.92,62.71,0.1,0.16,49.1,21.43,92,1015,0.89,good
0.54,1.45,115.69,0.02,0.04,23.76,27.97,94,1007,4.12,good
3.01,4.59,85.39,0.5,0.04,29.34,15.7,78,1014,0.66,good
7.01,11.33,125.97,1.35,0.31,21.85,17.72,64,1013,2.28,good
2.65,3.52,82.95,0.56,0.04,30.89,14.65,88,1014,0.86,good
9.67,11.25,161.25,4.24,2.02,82.91,26.64,30,1008,5.14,fair
0.51,1.87,106.13,0.13,0.15,104.6,18.67,57,1014,5.66,moderate
11.13,12.51,154.96,2.85,2.05,88.77,26.97,29,1010,5.14,fair
6.84,7.24,343.99,4.13,0.81,19.32,26.4,88,1008,1.03,good
3.22,3.62,157.7,0.45,0.13,7.34,25.46,100,1008,0.51,good
4.85,5.16,284.19,1.5,0.19,20.6,26.62,88,1008,1.03,good
22.99,24.63,202.67,3.58,1.03,18.09,20.66,87,1006,6.17,fair
22.99,24.63,202.67,3.58,1.03,18.09,20.97,88,1006,6.17,fair
4.76,10.36,91.17,0.33,0.06,32.68,22.97,73,1013,4.12,good
1.7,4.58,62.08,0.02,0.09,47.03,25.94,99,1015,3.97,good
1.7,4.58,62.08,0.02,0.09,47.03,28.87,69,1015,3.86,good
1.58,4.18,61.89,0.02,0.09,46.56,28.66,69,1015,2.01,good
26.99,73.93,162.88,0.62,0.15,37.3,36.16,26,1005,5.14,moderate
40.99,103.09,260.18,1.27,0.51,42.88,32.76,13,1006,3.55,poor
115.76,293.75,1004.75,12.52,4.42,34.32,30.4,13,1006,4.41,very_poor
1.28,4.31,98.26,0.06,0.13,19.78,28.51,80,1009,6.36,good
46.96,71.22,539.45,4.92,1.44,37.41,32.14,12,1006,2.02,moderate
3.61,10.23,172.25,1.27,0.51,17.39,23.64,94,1010,2.03,good
4.36,5.89,93.83,0.19,5.77,41.22,32.03,43,1009,4.92,good
6.12,7.87,94.82,0.19,6.92,45.9,30.19,57,1009,2.87,good
5.13,6.01,97.97,0.27,2.55,43.07,33.06,40,1009,8.05,good
4.59,5.64,136.61,7.99,1.59,88.24,9.3,80,1010,3.6,fair
3.18,4.25,133.61,8.11,1.46,89.3,9.51,71,1010,4.47,fair
3.86,5.37,136.04,8.67,2.01,89.84,9.34,79,1010,3.6,fair
0.5,0.5,137.53,1.25,0.71,93.3,0.37,67,1012,0.93,fair
0.5,1.17,135.7,0.48,0.88,84.86,1.27,86,1015,1.54,fair
0.5,0.5,124.94,0.27,0.22,72.99,-0.33,85,1011,0.45,fair
72.96,81.19,926.87,14.56,6.47,38.81,18.25,100,1011,1.54,poor
76.05,89.47,1008.55,16.39,2.59,28.15,17.19,64,1011,2.79,very_poor
100.61,117.2,1078.73,17.8,4.18,40.05,22.93,75,1008,1.77,very_poor
2.07,3.23,78.24,1.45,0.84,48.18,20.07,63,1028,4.12,good
0.89,1.67,81.88,1.61,0.14,41.41,16.07,63,1020,1.54,good
1.07,1.33,74.41,0.8,0.26,46.55,15.22,92,1024,8.75,good
25.01,123.99,97.66,0.61,0.18,44.12,29.99,58,1005,1.54,poor
30.9,146.57,102.11,0.79,0.22,48.82,30.05,58,1006,1.54,poor
25.7,125.09,98.73,0.63,0.15,44.39,30.0,58,1005,1.54,poor
3.32,4.22,129.23,0.91,0.71,56.73,28.01,90,1009,1.54,good
2.77,3.51,133.85,1.49,0.9,45.69,26.76,94,1009,1.54,good
2.77,3.51,133.85,1.49,0.9,45.69,26.91,94,1009,1.54,good
9.79,22.93,76.05,0.06,0.3,49.04,21.14,78,1012,5.14,fair
9.79,22.93,76.05,0.06,0.3,49.04,22.1,78,1012,5.14,fair
12.26,21.62,72.38,0.66,2.11,60.96,15.12,67,1018,2.06,fair
0.59,1.94,59.51,0.02,0.02,34.82,30.9,62,1012,1.03,good
0.6,1.99,59.34,0.02,0.02,33.77,30.96,62,1012,1.03,good
