temp,humidity,wind,pressure,pm2_5,pm10,co,no2,o3,so2,nh3,aqi
15.19,77,1.03,1012,2.04,2.65,101.13,2.97,36.99,0.22,14.41,1
14.16,76,2.06,1012,2.12,2.58,115.47,4.01,42.78,0.32,7.9,1
27.72,89,1.03,1013,0.5,0.98,85.46,0.28,24.87,0.1,0.06,1
27.31,89,1.03,1013,0.51,1.09,86.5,0.27,24.58,0.1,0.08,1
24.37,84,0.94,1013,5.87,11.75,181.09,2.07,4.55,0.39,1.01,1
16.18,45,1.03,1014,10.01,13.91,226.67,8.1,38.57,0.16,3.02,2
16.03,47,1.22,1014,7.89,11.1,201.44,7.22,35.01,0.16,2.26,1
16.77,43,1.03,1014,10.01,13.91,226.67,8.1,38.57,0.16,3.02,2
25.23,93,1.55,1012,1.41,2.1,73.01,0.03,31.06,0.05,0.07,1
23.74,88,2.57,1014,1.01,1.18,75.09,0.75,3.79,0.08,0.06,1
18.23,93,0.97,1015,4.32,6.99,161.46,1.01,2.1,0.12,0.31,1
17.92,59,5.0,1016,16.49,25.2,192.6,14.64,51.56,11.62,8.4,2
16.94,37,1.85,1006,131.19,155.56,412.69,16.97,23.34,6.44,31.33,5
23.72,86,1.65,1014,11.27,24.91,182.12,1.55,100.83,3.41,0.0,3
18.73,45,3.09,1014,2.08,2.43,144.66,2.11,34.98,0.22,1.82,1
29.03,54,3.6,1006,9.11,9.48,112.25,1.58,26.76,1.86,1.45,1
26.99,36,4.12,1012,12.52,12.83,124.26,1.19,19.77,2.54,0.0,2
23.05,75,6.17,1013,0.73,1.77,98.08,0.31,33.6,0.26,0.0,1
29.93,79,5.14,1008,1.51,2.0,110.19,0.72,36.66,0.19,1.24,1
26.27,61,6.17,1012,0.64,1.23,97.1,0.3,33.61,0.25,0.0,1
30.24,62,3.09,1012,6.71,8.76,111.71,0.12,54.13,0.34,0.03,1
28.16,74,3.09,1014,3.36,11.62,103.49,0.22,48.93,0.27,0.22,1
30.19,66,5.14,1012,6.66,10.76,105.55,0.17,64.92,0.52,0.06,2
23.27,78,6.69,1018,3.79,18.56,100.6,0.17,61.29,0.28,0.0,2
21.75,68,9.77,1018,3.15,15.08,101.91,0.14,67.24,0.23,0.0,2
22.02,73,5.66,1018,3.22,15.41,100.97,0.15,66.25,0.28,0.0,2
27.53,73,7.72,1010,3.79,10.41,111.09,1.02,50.51,0.89,0.48,1
27.61,73,7.72,1010,3.79,10.41,111.09,1.02,50.51,0.89,0.48,1
18.76,77,6.69,1015,7.47,11.79,106.64,0.41,102.16,0.68,0.11,3
19.96,64,1.54,1015,7.21,12.24,105.06,0.22,97.49,0.61,0.0,2
21.29,44,2.06,1015,8.13,12.17,107.12,0.5,106.22,0.88,0.1,3
9.09,78,2.57,1018,3.89,4.78,122.52,3.75,45.38,0.55,8.98,1
7.89,73,2.24,1018,6.27,8.01,189.27,14.83,23.47,0.91,7.01,1
5.83,99,1.03,1019,7.53,8.75,140.7,3.65,69.33,2.04,7.05,2
9.67,74,1.54,1018,3.88,4.81,122.65,5.7,38.24,0.56,8.15,1
11.53,66,2.06,1018,4.41,5.23,123.93,3.96,55.95,0.58,7.65,1
10.64,75,2.42,1015,5.09,5.35,124.65,3.34,80.26,0.15,43.43,2
29.19,79,4.32,1009,8.16,29.81,97.36,0.38,43.78,0.08,0.98,2
24.31,84,6.29,1010,9.4,25.69,181.23,1.67,36.55,0.17,3.78,2
26.85,71,6.96,1010,9.62,31.3,138.59,0.97,42.38,0.19,3.29,2
7.13,83,2.06,1020,4.96,5.39,130.08,4.65,83.3,1.6,9.22,2
7.69,81,1.45,1018,9.96,10.89,138.42,4.99,60.57,0.41,26.96,2
8.28,82,1.27,1019,7.82,8.94,128.03,6.69,57.54,0.85,48.13,1
26.01,74,4.74,1015,1.33,5.38,103.66,1.3,49.66,0.91,0.04,1
28.69,74,2.57,1014,2.33,12.04,100.59,0.11,42.28,0.21,0.0,1
28.46,74,6.17,1014,2.25,5.39,110.26,1.55,33.79,0.46,4.66,1
28.95,73,2.57,1014,2.33,12.04,100.59,0.11,42.28,0.21,0.0,1
15.37,88,2.06,1016,1.79,2.8,111.59,1.88,80.37,0.14,0.31,2
15.93,88,1.03,1015,3.4,5.03,122.38,7.86,67.19,0.97,1.32,2
16.67,88,3.6,1016,16.13,62.31,115.58,3.14,80.48,0.35,0.72,3
15.53,88,1.07,1012,11.89,13.14,252.09,6.87,49.05,1.81,2.72,2
30.93,62,5.66,1006,12.18,34.78,89.49,0.36,48.67,0.49,0.0,2
17.95,59,3.6,1013,7.56,9.09,192.5,5.92,41.04,0.77,0.57,1
5.19,56,2.06,1022,1.22,1.58,135.12,1.23,69.31,0.38,1.42,2
8.14,61,0.0,1021,0.5,0.5,126.08,0.4,82.37,0.23,0.68,2
5.09,65,2.46,1024,0.5,0.5,127.13,0.41,71.44,0.1,0.77,2
20.42,56,5.66,1015,11.14,44.61,133.76,5.83,107.28,12.07,8.14,3
16.9,77,1.54,1016,13.38,23.41,118.74,3.46,86.4,5.57,1.65,2
20.42,54,5.2,1015,11.14,44.61,133.76,5.83,107.28,12.07,8.14,3
18.98,68,3.6,1018,7.25,45.09,108.89,0.17,89.48,0.16,0.0,2
18.3,80,7.25,1017,4.75,25.37,111.13,0.25,94.71,0.43,0.0,2
18.67,81,3.76,1017,2.26,7.77,113.74,0.24,100.43,0.33,0.0,3
17.11,56,0.48,1015,14.73,28.67,145.42,1.69,47.69,0.25,12.27,2
22.39,59,1.22,1013,13.59,26.19,120.93,0.86,48.6,0.17,6.61,2
29.1,36,4.6,1008,14.65,36.06,103.33,0.22,61.4,0.06,0.97,2
10.26,92,4.63,1013,0.53,0.91,105.67,0.32,79.29,0.09,1.24,2
14.31,80,3.09,1013,4.68,5.75,115.1,1.26,95.69,0.5,0.0,2
15.74,93,1.34,1014,2.06,5.19,116.6,3.3,69.79,0.27,4.68,2
15.19,66,1.23,1016,21.7,34.28,573.92,5.93,25.29,0.89,32.29,2
19.27,57,2.03,1013,1.54,5.1,81.32,0.67,15.57,0.04,3.23,1
15.83,78,2.24,1016,12.19,19.92,220.36,2.88,36.05,0.36,8.82,2
3.37,57,3.03,1022,2.1,2.71,143.31,3.44,67.98,1.27,1.65,2
3.79,54,2.52,1022,2.39,3.14,149.57,5.17,69.75,1.95,1.44,2
6.11,44,2.57,1023,3.05,3.75,150.73,4.12,76.51,1.34,2.58,2
26.94,57,1.03,1016,1.25,5.56,63.28,0.03,58.16,0.04,0.04,1
26.99,57,1.03,1016,1.25,5.56,63.28,0.03,58.16,0.04,0.04,1
27.83,57,2.06,1015,1.32,5.77,63.67,0.02,56.01,0.03,0.0,1
17.33,61,5.66,1012,2.24,2.87,119.02,3.7,43.15,0.23,2.3,1
16.77,78,3.63,1012,4.49,5.98,122.51,0.42,106.72,0.51,0.13,3
17.08,72,2.57,1012,2.31,2.74,111.3,0.99,71.72,0.16,2.24,2
28.01,78,3.09,1012,5.05,18.86,71.11,0.12,29.53,0.13,0.0,1
25.98,94,4.12,1013,4.16,15.92,72.23,0.04,32.99,0.12,0.0,1
22.57,97,0.56,1013,1.72,2.17,63.58,0.09,4.4,0.01,0.03,1
12.36,64,3.09,1017,24.1,25.88,142.34,4.68,127.71,3.39,2.84,3
9.4,86,5.14,1020,7.4,8.02,129.45,5.01,88.79,1.75,5.31,2
6.5,82,1.03,1026,0.5,0.75,128.93,2.2,85.54,0.5,2.12,2
14.08,72,2.06,1020,1.25,1.54,101.16,2.33,66.14,0.11,13.75,2
11.99,87,0.0,1016,11.48,12.15,107.72,4.49,84.51,1.23,72.17,2
11.33,84,3.16,1016,17.75,18.65,122.23,5.19,106.1,1.06,61.07,3
24.99,94,0.51,1012,0.56,0.57,91.55,0.06,7.19,0.02,0.01,1
24.99,94,0.51,1012,0.56,0.57,91.55,0.06,7.19,0.02,0.01,1
24.0,93,1.35,1012,0.53,0.55,92.36,0.1,7.05,0.03,0.01,1
13.61,76,4.63,1014,7.67,8.42,123.16,3.18,63.69,0.77,2.33,2
23.98,96,1.89,1014,1.04,1.98,89.69,0.79,15.08,0.1,0.11,1
29.23,79,4.12,1013,1.01,1.84,69.24,0.24,35.23,0.25,0.02,1
30.13,50,2.64,1010,5.15,6.4,155.91,1.56,27.86,0.18,0.84,1
17.22,84,3.09,1016,2.01,5.54,115.37,1.78,69.85,0.46,0.51,2
22.08,83,3.09,1013,12.56,54.11,106.51,1.26,78.93,1.37,0.0,3
22.02,83,3.09,1013,12.44,51.89,106.75,1.31,79.67,1.4,0.0,3
22.01,83,3.09,1013,12.56,54.11,106.51,1.26,78.93,1.37,0.0,3
27.04,83,2.06,1013,8.05,24.76,98.45,0.43,42.53,0.26,0.0,2
27.05,83,2.06,1013,8.05,24.76,98.45,0.43,42.53,0.26,0.0,2
23.03,92,0.85,1013,4.22,7.86,170.32,0.71,3.63,0.17,0.45,1
25.82,73,3.09,1015,0.98,4.48,98.86,0.27,54.19,0.22,0.03,1
25.94,73,3.09,1015,0.98,4.48,98.86,0.27,54.19,0.22,0.03,1
26.02,73,3.09,1015,0.98,4.48,98.86,0.27,54.19,0.22,0.03,1
25.92,100,2.06,1012,3.63,12.63,74.38,0.06,31.77,0.12,0.0,1
25.95,100,4.63,1013,1.4,3.22,74.57,0.03,30.19,0.07,0.04,1
21.16,100,0.84,1013,1.26,1.48,68.8,0.22,4.17,0.03,0.03,1
18.71,68,1.34,1014,13.38,31.12,107.42,1.81,74.99,1.02,0.59,2
17.1,89,1.54,1016,7.4,10.24,109.11,1.62,42.73,0.95,9.01,1
17.14,84,2.29,1016,15.88,28.8,114.4,0.76,92.45,1.25,0.0,2
21.95,100,3.58,1009,11.72,15.18,124.24,0.38,44.71,1.62,0.65,2
21.92,100,2.24,1010,10.04,14.32,123.18,0.32,45.56,1.7,0.32,2
19.28,100,3.36,1010,11.4,14.61,121.45,0.33,44.65,1.38,0.43,2
25.49,88,7.72,1012,3.23,6.27,104.18,0.06,46.57,0.08,0.0,1
25.24,88,7.72,1012,3.23,6.27,104.18,0.06,46.57,0.08,0.0,1
26.33,88,7.72,1012,3.33,6.45,104.58,0.06,47.61,0.08,0.0,1
25.06,78,2.06,1012,14.01,39.98,124.63,0.54,74.18,0.64,0.0,2
29.1,46,4.31,1011,11.77,42.77,108.67,0.32,64.39,0.35,0.0,2
27.26,61,3.86,1012,13.12,39.56,115.15,0.36,67.79,0.47,0.0,2
26.77,83,2.98,1012,1.23,1.82,100.44,0.62,17.99,0.31,0.03,1
24.84,91,1.48,1012,0.93,1.2,97.13,0.26,19.64,0.05,0.02,1
25.47,85,2.04,1012,0.8,0.92,96.16,0.28,16.25,0.08,0.08,1
23.78,78,3.58,1014,10.53,25.2,175.99,1.07,98.87,1.97,0.0,2
23.85,80,3.58,1014,10.53,25.2,175.99,1.07,98.87,1.97,0.0,2
23.77,83,3.6,1014,10.91,25.58,176.95,1.25,96.5,2.24,0.0,2
30.25,37,3.6,1013,25.04,27.95,145.19,0.72,64.81,11.47,1.16,3
32.69,62,6.69,1006,10.38,12.25,184.3,2.14,44.34,0.54,4.89,2
30.9,70,5.14,1006,2.27,3.99,143.58,2.52,53.35,0.33,2.68,1
11.82,87,1.54,1017,4.61,5.72,108.38,3.54,54.71,0.22,7.0,1
15.06,77,0.51,1017,8.67,14.85,118.62,4.69,104.13,3.08,0.6,3
14.51,94,3.09,1016,10.11,15.66,117.77,3.79,84.17,1.75,0.83,2
30.14,68,1.56,1014,2.63,14.56,100.32,0.11,43.41,0.22,0.0,1
29.88,67,1.18,1014,2.63,14.56,100.32,0.11,43.41,0.22,0.0,1
27.92,76,8.89,1013,8.57,12.49,155.55,0.66,74.48,0.64,3.59,2
14.88,63,2.57,1017,5.03,6.57,122.62,2.89,42.76,0.21,12.2,1
11.88,66,3.6,1017,2.96,4.03,128.39,2.23,49.69,0.11,7.0,1
17.81,60,2.97,1016,3.44,5.14,119.99,5.82,26.93,0.21,5.05,1
26.9,88,0.45,1009,6.33,11.17,134.98,0.83,37.99,0.37,1.65,1
25.57,93,1.54,1010,5.35,10.03,97.82,0.88,36.71,0.23,1.49,1
25.64,100,0.0,1009,6.33,11.17,134.98,0.83,37.99,0.37,1.65,1
7.29,73,5.14,1024,0.71,1.56,130.29,1.32,94.55,0.67,2.99,2
8.87,61,7.2,1022,1.25,4.13,126.08,0.88,98.52,0.69,2.81,2
5.97,69,4.84,1025,0.5,1.09,128.79,0.69,92.37,0.41,5.61,2
17.62,45,2.68,1015,10.26,26.16,119.84,2.53,106.91,2.26,5.66,3
17.85,80,1.54,1015,9.47,22.69,118.65,4.14,90.95,0.91,30.02,2
18.58,88,5.12,1015,8.49,12.57,114.88,0.58,102.42,0.62,0.47,3
8.88,71,4.63,1023,1.3,2.34,132.9,2.04,88.98,0.88,0.82,2
30.01,70,1.54,1006,15.6,52.24,102.48,0.36,68.5,0.95,0.05,3
27.03,69,2.06,1007,69.67,92.05,456.94,3.81,105.52,4.21,53.52,4
22.27,83,2.57,1011,11.39,15.03,358.43,11.88,5.93,1.72,14.48,2
19.95,42,2.06,1014,28.84,139.62,152.24,3.6,97.64,5.72,0.62,4
20.02,44,1.69,1015,11.89,62.06,174.59,4.98,75.16,0.96,2.67,3
13.85,72,2.06,1015,9.16,36.45,251.84,11.6,59.5,2.13,3.41,2
18.73,13,3.09,1016,3.21,5.73,126.34,3.55,109.46,1.57,3.08,3
14.08,77,2.06,1018,9.58,19.29,122.72,1.7,76.87,0.86,3.49,2
9.77,16,2.93,1014,9.53,18.13,148.73,7.69,68.94,1.03,13.77,2
5.81,100,1.54,1023,1.03,1.71,129.76,0.11,85.85,0.25,0.0,2
5.84,100,1.54,1023,1.03,1.71,129.76,0.11,85.85,0.25,0.0,2
5.93,100,1.54,1023,1.03,1.71,129.76,0.11,85.85,0.25,0.0,2
18.27,70,3.6,1017,12.22,13.69,136.06,0.39,103.54,0.33,0.02,3
18.87,70,2.57,1014,5.76,6.54,156.85,8.54,82.56,2.05,15.98,2
18.83,50,2.06,1015,17.8,22.58,118.5,0.43,100.12,1.91,0.0,3
12.7,84,7.2,1011,2.29,2.93,113.62,2.61,47.56,0.32,3.43,1
28.58,70,9.26,1014,4.39,23.15,98.55,0.14,48.09,0.29,0.0,2
28.13,74,9.26,1014,4.53,23.57,98.47,0.14,47.76,0.29,0.0,2
28.3,74,9.26,1014,4.53,23.57,98.47,0.14,47.76,0.29,0.0,2
21.05,35,0.0,1016,12.5,27.3,126.88,3.93,108.88,3.41,5.3,3
21.95,35,0.0,1015,14.78,31.13,134.11,5.7,108.58,4.29,10.12,3
16.95,69,2.65,1015,14.27,28.3,143.78,10.37,91.96,3.98,8.96,2
18.67,36,3.6,1022,5.72,8.86,201.29,10.77,100.24,11.09,1.29,3
18.87,40,3.6,1021,5.13,8.22,193.47,7.85,103.89,9.78,1.15,3
16.59,49,1.54,1021,3.64,4.87,193.21,4.86,103.39,2.47,1.18,3
15.6,93,1.97,1016,1.96,2.47,97.12,0.47,35.62,0.1,0.34,1
17.01,92,1.36,1014,9.1,12.66,308.06,3.94,24.03,0.42,4.74,1
25.23,83,4.63,1012,3.98,5.27,174.96,1.89,20.18,0.29,0.5,1
17.11,81,0.96,1014,7.29,17.36,83.77,1.42,68.44,0.36,10.13,2
19.51,64,4.0,1012,2.6,6.51,68.62,0.16,71.76,0.19,5.3,2
20.23,59,0.44,1012,4.09,9.11,81.31,0.8,65.08,0.16,7.19,2
27.57,72,1.93,1009,25.54,29.51,643.09,9.99,31.55,2.08,4.25,3
27.72,73,0.86,1009,6.54,8.4,205.73,2.13,51.95,0.63,0.84,1
28.53,68,1.3,1008,23.63,24.52,482.7,5.66,11.58,0.74,2.78,2
28.91,75,5.97,1010,0.72,3.56,70.37,0.01,11.69,0.06,0.0,1
25.31,78,0.87,1014,1.6,4.44,66.91,0.06,33.55,0.08,0.01,1
25.86,76,1.19,1013,1.6,5.18,64.09,0.05,34.97,0.08,0.0,1
27.05,68,0.71,1013,1.76,5.69,64.82,0.06,35.91,0.09,0.0,1
14.49,37,3.89,1017,25.25,32.68,155.82,0.8,116.68,1.15,1.81,3
15.91,55,0.81,1017,26.12,28.63,187.31,7.02,75.08,4.4,5.98,3
13.86,50,4.84,1017,28.18,37.68,152.45,0.37,125.9,1.12,1.03,3
16.76,48,2.06,1019,23.71,26.44,232.37,21.14,54.5,1.01,11.01,2
14.95,51,1.54,1020,20.73,22.58,173.7,1.51,137.56,3.76,1.42,3
16.95,48,2.06,1019,19.14,21.58,182.74,10.01,71.85,0.9,2.8,2
28.97,31,4.92,1013,38.39,186.87,121.16,1.07,115.09,2.13,0.16,4
29.33,34,2.68,1013,38.11,192.11,121.06,0.85,120.1,1.63,0.24,4
29.25,34,3.13,1013,38.11,192.11,121.06,0.85,120.1,1.63,0.24,4
29.01,70,4.63,1011,3.06,7.61,109.01,0.15,49.89,0.23,0.2,1
29.01,70,4.63,1011,3.06,7.61,109.01,0.15,49.89,0.23,0.2,1
19.28,56,7.0,1013,5.94,11.65,80.4,1.6,65.56,0.43,7.55,2
16.33,88,2.0,1014,11.44,18.03,117.09,2.61,61.68,0.87,3.06,2
6.05,65,4.0,1017,0.5,0.51,120.27,0.59,89.22,0.89,0.83,2
24.97,73,3.09,1010,15.51,16.19,459.47,5.5,9.35,0.57,2.9,2
27.19,77,2.76,1010,16.47,18.47,405.31,7.71,26.94,1.0,4.78,2
24.06,88,0.99,1011,10.71,12.04,223.79,2.83,35.13,0.53,1.7,2
22.63,56,3.76,1015,9.76,13.98,126.24,1.25,105.81,1.27,1.29,3
20.7,58,1.85,1016,16.65,23.22,171.62,2.9,92.57,2.69,5.43,2
22.96,72,3.5,1015,9.74,14.27,120.13,1.47,106.53,1.46,1.34,3
26.93,74,3.6,1014,1.28,4.84,100.17,0.41,50.04,0.34,0.03,1
26.13,82,3.6,1014,1.42,5.76,100.1,0.33,48.63,0.29,0.01,1
26.72,93,1.93,1006,6.62,7.94,168.79,1.68,68.74,0.53,0.0,2
26.71,93,1.34,1006,6.62,7.94,168.79,1.68,68.74,0.53,0.0,2
26.64,93,1.34,1006,6.62,7.94,168.79,1.68,68.74,0.53,0.0,2
26.51,82,2.17,1013,0.5,0.55,96.78,0.27,29.68,0.09,0.08,1
23.02,97,1.05,1013,1.59,2.96,125.54,0.5,33.28,0.24,0.43,1
26.67,84,2.55,1013,0.5,0.55,92.85,0.3,31.68,0.11,0.08,1
7.59,67,3.24,1013,4.04,6.71,86.4,1.28,43.91,0.63,0.66,1
7.83,69,2.93,1014,4.12,6.81,85.88,1.15,45.52,0.64,0.69,1
9.09,63,4.1,1011,3.97,6.82,80.21,0.9,46.56,0.43,0.49,1
6.23,95,2.57,1015,0.5,0.5,125.19,1.34,79.97,0.51,1.6,2
6.18,93,2.06,1017,0.5,0.57,124.56,0.82,79.43,0.14,2.33,2
3.01,87,2.24,1020,1.46,1.81,124.41,4.16,49.89,1.08,3.18,1
12.12,79,0.45,1014,3.21,3.71,116.43,2.35,64.03,0.37,5.21,2
12.03,80,2.24,1014,2.74,3.11,111.5,1.99,60.23,0.25,4.46,2
12.5,76,4.12,1014,2.89,3.29,112.19,2.09,59.21,0.27,4.67,1
10.01,59,2.57,1018,0.5,0.62,126.87,0.59,88.49,0.14,0.92,2
6.09,96,3.3,1018,0.88,0.98,124.98,1.39,67.35,0.16,0.84,2
1.95,87,0.0,1021,0.51,0.61,130.46,1.9,87.75,0.69,0.69,2
27.63,35,8.06,1011,18.68,66.31,122.85,1.41,69.3,0.1,0.09,3
24.34,37,3.89,1016,35.24,107.63,221.46,3.67,96.83,0.82,0.09,4
24.04,49,6.81,1013,37.05,147.86,186.69,2.17,91.22,0.24,0.08,4
16.99,82,2.06,1017,2.72,11.22,113.57,0.71,90.71,0.74,0.2,2
18.23,94,2.06,1017,2.39,8.3,111.53,1.59,88.86,2.58,0.3,2
16.08,82,2.06,1018,1.22,3.92,98.09,1.35,65.38,0.18,1.31,2
20.84,71,4.12,1014,6.98,10.72,123.95,0.89,98.08,0.97,0.26,2
15.02,88,1.54,1015,5.1,5.49,111.69,1.18,80.09,0.42,0.96,2
14.4,91,1.26,1016,13.7,14.48,121.59,0.56,68.86,0.15,0.72,2
13.44,96,3.48,1015,5.35,5.64,115.12,1.42,51.9,0.26,1.37,1
14.88,94,3.09,1017,7.71,12.79,110.33,0.84,104.89,1.29,0.0,3
10.25,94,1.37,1018,7.37,11.75,111.4,1.62,103.21,1.57,0.05,3
10.48,100,0.51,1017,6.77,11.64,114.47,3.72,104.07,2.81,0.17,3
12.98,100,1.54,1021,4.24,7.55,121.06,1.06,20.79,0.07,0.22,1
23.0,94,2.06,1017,2.36,4.9,83.9,0.52,20.07,0.07,0.12,1
9.83,92,1.89,1022,2.34,3.88,83.6,0.5,25.04,0.03,0.17,1
28.98,84,6.82,1011,2.22,4.21,98.58,0.01,17.6,0.06,0.0,1
11.9,87,1.03,1017,2.9,3.41,99.8,1.89,28.73,0.06,3.39,1
11.31,89,1.96,1017,2.68,3.13,99.27,2.1,28.04,0.12,4.8,1
11.36,89,0.92,1017,2.31,2.82,96.63,1.55,36.79,0.1,5.62,1
30.3,58,0.51,1011,6.66,9.9,165.77,0.72,20.68,0.08,8.78,1
30.19,50,2.32,1012,4.31,5.23,149.76,0.86,12.64,0.06,1.64,1
33.89,33,3.64,1010,4.69,6.14,146.57,0.47,19.45,0.04,2.33,1
26.98,83,1.54,1008,18.03,19.79,605.35,6.77,26.41,1.13,7.61,2
27.89,63,0.57,1009,23.74,28.42,552.94,8.84,32.31,0.68,8.41,2
24.91,80,0.54,1009,57.93,61.74,1299.79,18.04,0.26,1.37,6.49,4
4.07,60,0.0,1014,1.49,1.98,105.55,1.42,62.34,2.45,2.26,2
8.88,61,1.57,1014,0.5,0.5,104.22,0.43,59.01,0.02,3.29,1
13.02,53,2.09,1013,0.5,0.5,101.78,0.39,62.27,0.08,5.54,2
23.85,83,5.14,1014,11.67,26.35,178.88,1.62,91.75,2.78,0.0,2
23.96,83,5.14,1014,9.52,25.14,167.76,0.47,93.51,0.63,0.0,2
23.82,83,5.14,1014,9.52,25.14,167.76,0.47,93.51,0.63,0.0,2
28.08,74,9.26,1013,4.72,14.87,101.97,0.2,42.62,0.17,0.0,1
26.97,74,3.6,1014,1.28,5.35,102.35,0.74,46.58,0.48,0.05,1
26.95,74,3.6,1014,1.14,4.76,101.83,0.64,45.97,0.42,0.05,1
27.03,74,3.6,1015,1.14,4.76,101.83,0.64,45.97,0.42,0.05,1
20.96,82,7.55,1014,12.04,48.41,105.61,0.24,68.34,0.5,0.02,2
18.93,82,9.26,1016,4.34,19.96,104.94,0.83,89.4,0.91,0.0,2
32.74,29,4.38,1011,44.65,181.8,141.64,0.24,37.05,0.08,1.03,4
18.65,88,2.68,1014,42.33,69.34,117.82,0.17,90.34,6.41,0.0,3
18.53,88,2.68,1014,42.33,69.34,117.82,0.17,90.34,6.41,0.0,3
18.3,88,2.68,1014,42.33,69.34,117.82,0.17,90.34,6.41,0.0,3
22.46,82,5.3,1018,2.62,14.35,63.22,0.05,63.68,0.23,0.0,2
19.93,82,1.79,1018,2.57,14.08,63.28,0.04,63.85,0.22,0.0,2
20.88,82,1.79,1018,2.57,14.08,63.28,0.04,63.85,0.22,0.0,2
29.97,84,7.2,1007,8.45,18.17,90.15,0.03,62.77,0.12,0.02,2
18.11,88,2.06,1016,3.01,4.12,82.66,0.44,22.09,0.05,0.22,1
18.62,68,2.0,1015,2.19,3.49,78.91,0.32,31.9,0.13,0.18,1
14.49,86,0.18,1016,2.02,2.7,78.5,0.49,36.16,0.04,0.36,1
22.72,35,5.14,1008,9.5,10.29,156.34,1.48,73.76,0.81,2.55,2
21.19,65,5.14,1012,6.32,23.51,113.54,0.19,91.85,0.62,0.0,2
22.97,35,5.14,1008,9.04,9.77,149.89,1.13,75.45,0.64,1.7,2
24.73,94,0.0,1007,9.05,9.9,221.21,2.54,18.61,0.49,0.75,1
27.01,94,0.51,1008,2.27,2.76,79.13,0.27,10.89,0.09,1.28,1
24.95,94,0.0,1007,8.93,9.82,201.66,1.54,18.12,0.26,1.01,1
17.79,77,2.57,1013,48.32,54.4,206.83,3.96,56.93,5.17,0.0,3
17.97,77,2.57,1013,48.32,54.4,206.83,3.96,56.93,5.17,0.0,3
22.97,83,2.57,1016,2.44,3.87,79.16,0.24,29.08,0.04,0.08,1
25.39,99,4.0,1020,2.48,13.64,62.49,0.04,49.63,0.17,0.0,1
25.53,99,3.27,1020,2.48,13.64,62.49,0.04,49.63,0.17,0.0,1
25.32,99,3.09,1020,2.5,13.69,62.53,0.04,49.64,0.17,0.0,1
33.16,43,5.14,1009,15.44,36.07,168.41,0.45,44.13,0.09,3.99,2
30.47,10,2.59,1009,43.22,112.34,382.91,3.14,40.87,1.34,21.45,4
29.34,10,4.19,1010,64.58,189.62,645.32,9.55,43.71,2.86,50.13,4
28.13,83,5.46,1012,0.55,1.42,73.7,0.08,32.04,0.04,0.06,1
30.77,10,2.65,1010,60.91,114.5,721.03,8.5,40.66,2.04,24.44,4
23.79,96,1.63,1012,3.43,9.7,158.06,1.44,28.19,0.51,1.2,1
34.46,35,5.81,1005,3.0,6.55,137.06,0.15,38.8,6.89,0.73,1
32.94,42,4.79,1006,6.51,8.78,138.6,0.24,48.57,7.59,0.14,1
35.51,33,8.05,1006,2.75,6.54,137.77,0.15,37.02,3.48,0.9,1
11.96,79,2.06,1017,15.99,17.31,147.07,10.0,92.74,2.44,19.24,2
11.61,67,4.47,1017,13.04,14.22,142.29,12.12,87.26,2.08,20.54,2
11.78,78,2.06,1017,16.08,17.34,146.44,11.42,94.14,2.83,19.91,2
4.92,72,2.04,1017,3.72,4.06,126.37,3.25,114.04,1.9,1.08,3
4.27,93,2.57,1020,0.5,0.78,132.64,0.54,97.83,0.6,0.0,2
4.97,87,0.45,1016,0.5,0.5,115.76,0.16,84.26,0.09,0.18,2
16.25,100,1.03,1013,84.92,96.87,720.67,8.12,76.76,6.1,13.59,5
16.31,57,3.33,1014,50.32,58.7,598.39,6.62,72.43,4.04,29.22,4
22.34,68,1.85,1010,92.41,103.98,705.45,7.78,81.44,7.76,22.26,5
17.18,67,10.29,1005,1.88,5.97,63.2,0.03,48.97,0.08,0.0,1
14.34,63,21.01,998,0.81,2.96,64.89,0.13,47.75,0.06,0.01,1
16.09,70,8.75,996,0.58,1.23,67.27,0.49,42.13,0.1,0.19,1
32.6,23,2.41,1006,36.43,152.78,103.37,0.87,73.75,0.61,0.15,4
33.08,32,3.53,1006,36.76,126.06,111.02,1.23,90.07,1.1,0.21,4
32.6,23,2.41,1006,37.8,156.1,104.66,0.86,76.69,0.64,0.15,4
30.78,69,6.17,1006,4.62,9.32,141.16,0.54,48.09,0.47,0.61,1
30.6,70,5.14,1006,4.67,10.27,139.82,0.62,44.2,0.5,0.56,1
30.66,70,5.14,1007,4.67,10.27,139.82,0.62,44.2,0.5,0.56,1
23.28,74,5.66,1008,5.59,22.77,67.76,0.04,46.7,0.46,0.0,2
22.1,78,5.66,1009,5.59,22.77,67.76,0.04,46.7,0.46,0.0,2
15.12,72,3.6,1014,5.87,14.25,69.38,0.48,56.77,1.25,0.0,1
24.9,94,5.14,1013,2.43,6.64,61.88,0.02,51.68,0.06,0.0,1
24.96,94,5.14,1013,2.42,6.29,61.94,0.02,52.18,0.06,0.0,1
24.8,94,5.14,1013,2.8,7.62,61.52,0.02,52.6,0.07,0.0,1
26.87,77,0.75,1010,6.58,22.23,61.5,0.05,32.75,0.2,0.0,2
26.19,75,0.5,1013,0.54,0.72,36.66,0.02,1.27,0.02,0.02,1
30.36,68,2.01,1012,2.01,4.8,63.99,0.05,14.21,4.43,0.0,1
